"625","2004-10-26","inurl:wiki/MediaWiki","MediaWiki is reported prone to a cross-site scripting vulnerability. This issue arises due to insufficient sanitization of user-supplied data. A remote attacker may exploit this vulnerability to execute arbitrary HTML and script code in the browser of a vulnerable user.bugtraq id 11480objectclass Input Validation Errorcve CVE-MAP-NOMATCHremote Yeslocal Nopublished Oct 18, 2004updated Oct 20, 2004vulnerable MediaWiki MediaWiki 1.3MediaWiki MediaWiki 1.3.1MediaWiki MediaWiki 1.3.2MediaWiki MediaWiki 1.3.3MediaWiki MediaWiki 1.3.4MediaWiki MediaWiki 1.3.5MediaWiki MediaWiki 1.3.6not vulnerable MediaWiki MediaWiki 1.3.7"
"626","2004-10-26","""""inurl:/site/articles.asp?idcategory=""""","Dwc_Articles, is an ASP application designed to add Featured, Recent and Popular News through an easy to use administration area. Other features: Design Packages, Add, Modify, Deactive through HTML/Wysiwyg Editor, Upload, categories, Multiple Users and more.Nearly all scripts suffer from possible sql injections. This may lead an attacker to change websites content or even worse, a login as an admin.vulnerable: "
"627","2004-10-26","""""Enter ip"""" inurl:""""php-ping.php""""","It has been reported that php-ping may be prone to a remote command execution vulnerability that may allow remote attackers to execute commands on vulnerable systems. The problem exists due to insufficient sanitization of shellmetacharacters via the 'count' parameter of php-ping.php script.report: http://www.securityfocus.com/bid/9309/info/sample: http://img64.exs.cx/my.php?loc=img64&image=phpping.jpg"
"628","2004-10-27","""""File Upload Manager v1.3"""" """"rename to""""","thepeak file upload manager let you manage your webtree with up and downloading files."
"630","2004-10-27","intitle:welcome.to.horde","Horde Mail is web based email software, great for checking messages on the road. Several vulnerabilities were reported to Security Focus."
"631","2004-10-27","""""BlackBoard 1.5.1-f | ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2003-4 by Yves Goergen""""","bugtraq id 11336objectclass Input Validation Errorcve CVE-MAP-NOMATCHremote Yeslocal Nopublished Oct 06, 2004updated Oct 06, 2004vulnerable BlackBoard Internet Newsboard System BlackBoard Internet Newsboard System 1.5.1BlackBoard Internet Newsboard System is reported prone to a remote file include vulnerability. This issue presents itself because the application fails to sanitize user-supplied data properly. This issue may allow an attacker to include malicious files containing arbitrary script code to be executed on a vulnerable computer.BlackBoard Internet Newsboard System version 1.5.1 is reported prone to this vulnerability. It is possible that prior versions are affected as well."
"632","2004-10-31","intitle:""""AppServ Open Project"""" -site:www.appservnetwork.com","AppServ is the Apache/PHP/MySQL open source software installer packages. This normally includes convenient links to phpMyAdmin and phpInfo() pages."
"633","2004-10-31","""""powered by YellDL""""","Finds websites using YellDL (or also known as YellDownLoad), a download tracker written in PHP. Unfortunately this downloader downloads everything you want to, like its own files too:http://xxxxxxxxxx/download.php?f=../download&e=phpBy guessing some could download information which shoudln't get out of the server (think of ../phpMyAdmin/config.php or other stuff - no need to say that lazy people use same passwords for their DB- and FTP-login.Another search to find this software is:""""You are downloading *"""" """"you are downloader number * of this file"""""
"634","2004-10-31","intitle:""""index of"""" intext:""""content.ie5""""","This dork indicates the """"Local settings"""" dir in most cases, and browseble server directories in general."
"635","2004-10-31","intitle:""""php icalendar administration"""" -site:sourceforge.net","PHP iCalendar is a php-based iCal file parser. Its based on v2.0 of the IETF spec. It displays iCal files in a nice logical, clean manner with day, week, month, and year navigation.This reveals the administration interface."
"636","2004-10-31","intitle:""""Web Server Statistics for ****""""","These are www analog webstat reports. The failure report shows information leakage about database drivers, admin login pages,  SQL statements, etc."
"637","2004-10-31","filetype:php inurl:index inurl:phpicalendar -site:sourceforge.net","PHP iCalendar is a php-based iCal file parser. Its based on v2.0 of the IETF spec. It displays iCal files in a nice logical, clean manner with day, week, month, and year navigationThis reveals the RSS info for the user calendars."
"640","2004-11-03","""""please visit"""" intitle:""""i-Catcher Console"""" Copyright """"iCode Systems""""","CCTV webcams by ICode."
"641","2004-11-04","inurl:irc filetype:cgi cgi:irc","CGIIRC is a web-based IRC client. Using a non-transparent proxy an attacker could communicate anonymously by sending direct messages to a contact. Most servers are restricted to one irc server and one or more default channels and will not let allow access to anything else."
"642","2004-11-05","natterchat inurl:home.asp -site:natterchat.co.uk","NatterChat is a webbased chat system written in ASP.An SQL injection vulnerability is identified in the application that may allow attackers to pass malicious input to database queries, resulting in the modification of query logic or other attacks. This allows the attacker to gain admin access..."
"643","2004-11-05","filetype:inf inurl:capolicy.inf","The CAPolicy.inf file provides Certificate Servicces configuration information, which is read during initial CA installation an whenever you renew a CA certificate. The CApolicy.inf file defines settings specific to root CAs, as well as settings that affect all CAs in the CA hierarchiy."
"644","2004-11-05","""""Certificate Practice Statement"""" inurl:(PDF | DOC)","Certificate Practice Statement  (CPS)A CPS defines the measures taken to secure CA operation and the management of CA-issued certificates. You can consider a CPS to be an agreement between the organization managing the CA and the people relying on on the certificates issued by the CA."
"645","2004-11-04","filetype:cgi inurl:cachemgr.cgi","cachemgr.cgi is a management interface for the Squid proxy service. It was installed by default in /cgi-bin by RedHat Linux 5.2 and 6.0 installed with Squid. This script prompts for a host and port which it then attempts to connect to. If a web server, such as apache, is running this can be used to connect to arbitrary hosts and ports, allowing for potential use as an intermediary in denial of service attacks, proxied port scans, etc. Interpreting the output of the script can allow the attacker to determine whether or not a connection was established."
"646","2004-11-06","inurl:chap-secrets -cvs","linux vpns store their usernames and passwords for CHAP authentification in a file called """"chap-secrets"""" where the usernames and the passwords are in cleartext."
"647","2004-11-06","inurl:pap-secrets -cvs","linux vpns store there usernames and passwords for PAP authentification in a file called """"pap-secrets"""" where the usernames and the passwords are in cleartext."
"648","2004-11-06","filetype:ini inurl:""""serv-u.ini""""","serv-U is a ftp/administration server for Windows. This file leaks info about the version, username and password. Passwords are in encrypted, but there is a decryption program available on the Net. An attacker could use this search to upload dangerous code etc."
"649","2004-11-05","inurl:""""forumdisplay.php"""" +""""Powered by: vBulletin Version 3.0.0..4""""","vBulletin is reported vulnerable to a remote SQL injection vulnerability. This issue is due to a failure of the application to properly validate user-supplied input prior to including it in an SQL query. An attacker may exploit this issue to manipulate and inject SQL queries onto the underlying database. It will be possible to leverage this issue to steal database contents including administrator password hashes and user credentials as well as to make attacks against the underlying database. Versions 3.0 through to 3.0.3 are reportedly affected by this issue.http://www.securityfocus.com/bid/11193"
"650","2004-11-06","WebControl intitle:""""AMX NetLinx""""","AMX Netlink is a server appliance which connects various devices like a beamer, laptop or video recorder to the internet."
"651","2004-11-06","inurl:ConnectComputer/precheck.htm | inurl:Remote/logon.aspx","Windows Small Business Server 2003: The network configuration page is called """"ConnectComputer/precheck.htm """" and the Remote Web login page is called """"remote/logon.aspx""""."
"652","2004-11-06","inurl:aol*/_do/rss_popup?blogID=","AOL Journals BlogID Incrementing Discloses Account Names and Email AddressesAOL Journals is basically """"America Online's version of a blog (weblog) for AOL members/subscribers. A vulnerability in AOL Journals BlogID allows an attacker to numbers provided to the program and enumerate a list of AOL members/subscribers and their corresponding email."
"653","2004-11-07","(inurl:/shop.cgi/page=) | (inurl:/shop.pl/page=)","This is a """"double dork"""" finds two different shopping carts, both vulnerable1) Cyber-Village Online Consulting Shopping CartCyber-Village's script is known to not sanitize the user input properly which leads to code execution problems.2) Hassan Consulting's Shopping CartFor Hassan's cart it is reported that a remote user can request the 'shop.cfg' and that the script allows directory traversal."
"654","2004-11-07","inurl:newsdesk.cgi? inurl:""""t=""""","Newsdesk is a cgi script designed to allow remote administration of website news headlines.Due to a failure in the sanitization of parameters a remote user can reveal the contents of any file. This allows the attacker to download user and password data.It is furthermore known that it is possible to run system commands remotely."
"655","2004-11-07","""""Switch to table format"""" inurl:table|plain","This is an index page of OReilly WebSite Professional.WebsitePro was developed by O'reily and disconinued on August 2001. The product was then continued by Deerfield.com"
"656","2004-11-07","intitle:""""Home"""" """"Xerox Corporation"""" """"Refresh Status""""","CentreWare Internet Services is an interactive service that uses Internet technology to extend the capabilities of your DocuPrint printer using Internet technology. An HTTP server application developed by Xerox is resident on your network-enabled DocuPrint printer. This HTTP server provides access to advanced services for the installation, configuration, and management of your DocuPrint printer."
"657","2004-11-07","inurl:webutil.pl","webutil.pl is a web interface to the following services:* ping* traceroute* whois* finger* nslookup* host* dnsquery* dig* calendar* uptime"
"658","2004-11-07","""""About Mac OS Personal Web Sharing""""","Mac OS Personal Web Sharing allows Mac OS users to share Folders over the Web.If you open this page you will shown the system's major version as requirement."
"659","2004-11-07","ext:conf NoCatAuth -cvs","NoCatAuth configuration file. This reveals the configuration details of wirless gateway including ip addresses, device names and pathes."
"660","2004-11-07","inurl:""""putty.reg""""","This registry dump contains putty saved session data. SSH servers the according usernames and proxy configurations are stored here."
"661","2004-11-07","intext:""""Icecast Administration Admin Page"""" intitle:""""Icecast Administration Admin Page""""","Icecast streaming audio server web admin.This gives you a list of connected clients. Interesting way of finding attackable client computers."
"662","2004-11-07","inurl:/adm-cfgedit.php","PhotoPost Pro is photo gallery system. This dork finds its installation page.You can use this page to set all parameters of the system. The existing data is not shown :("
"663","2004-11-08","""""liveice configuration file"""" ext:cfg -site:sourceforge.net","This finds the liveice.cfg file  which contains all configuration data for an Icecast server. Passwords are saved unencrypted in this file."
"664","2004-11-12","inurl:portscan.php """"from Port""""|""""Port Range""""","This is general search for online port scanners which accept any IP. It does not find a specific scanner script, but searches for a pattern which will match some more scanners."
"665","2004-11-12","intitle:""""sysinfo * """" intext:""""Generated by Sysinfo * written by The Gamblers.""""","Lots of information leakage on these pages about active network services, server info, network connections, etc.."
"666","2004-11-12","filetype:pst pst -from -to -date","Finds Outlook PST files which can contain emails, calendaring and address information."
"667","2004-11-13","intitle:Configuration.File inurl:softcart.exe","This search finds configuration file errors within the softcart application. It includes the name of the configuration file and discloses server file paths."
"668","2004-11-13","inurl:technote inurl:main.cgi*filename=*","http://www.securityfocus.com/bid/2156/discussion/ Remote command execution vulnerability in the filename parameter."
"669","2004-11-13","intext:""""Ready with 10/100T Ethernet""""","Xerox 860 and 8200 Printers."
"670","2004-11-13","intext:""""UAA (MSB)""""  Lexmark -ext:pdf","Lexmark printers (T620, T522, Optra T614, E323, T622, Optra T610, Optra T616, T520 and Optra S 1855)"
"671","2004-11-13","intitle:""""Welcome to Your New Home Page!"""" """"by the Debian release""""","This finds the default Apache page on Debian installs."
"672","2004-11-07","""""intitle:Index.Of /"""" stats merchant cgi-* etc","This search looks for indexes with the following subdirectories: stats, merchant, online-store and cgi-local or cgi-bin. These servers have a shopping cart application called softcart in their cgi-local or cgi-bin directory. Reportedly, it is possible to execute arbitrary code by passing a malformed CGI parameter in an HTTP GET request. This issue is known to affect SoftCart version 4.00b."
"673","2004-11-12","""""running: Nucleus v3.1"""" -.nucleuscms.org -demo","Multiple unspecified vulnerabilities reportedly affect Nucleus CMS. A remote attacker may leverage these issues to steal cookie-based authentication credentials, reveal sensitive data and corrupt database contents. http://www.securityfocus.com/bid/11631"
"674","2004-11-09","""""intitle:Cisco Systems, Inc. VPN 3000 Concentrator""""","The Cisco VPN 3000 Concentrator is a remote access VPN. The 'Concentrator'  is a piece of hardware that manages a companies VPN's. This google dork searches for the Concentrators login portal for remote access. With the correct username and password an attacker can '0wn' their Concentrator; i.e. be able to delete, copy, read, configure anything on the Concentrator."
"675","2004-11-12","""""driven by: ASP Message Board""""","Multiple unspecified vulnerabilities reportedly affect the Infusium ASP Message Board. A remote attacker may leverage these issues to steal cookie-based authentication credentials, reveal sensitive data and corrupt database contents. vulnerable Infuseum ASP Message Board 2.2.1 cAdding the 2.2.1c seems to filter out some good positives, so I left it out."
"676","2004-11-16","ext:asp inurl:DUgallery intitle:""""3.0"""" -site:dugall","The MS access database can be downloaded from inside the docroot. The user table holds the admin password in plain text. Possible locations for the dugallery database are:http://xx/.../DUgallery/database/dugallery.mdbhttp://xx/.../DUgallery//_private/DUgallery.mdbhttp://www.securitytracker.com/alerts/2004/Nov/1012201.html"
"677","2004-11-16","ext:asp """"powered by DUForum"""" inurl:(messages|details|login|default|register) -site:duware.com","DUForum is one of those free forum software packages. The database location is determined by the config file """"connDUforumAdmin.asp"""", but the installation instructions don't recommend changing it. Ouch..Database location is: http://server/duforum/_private/DUforum.mdb"
"678","2004-11-16","intext:""""enable secret 5 $""""","sometimes people make mistakes and post their cisco configs on """"help sites"""" and don't edit the sensitive fields first. Don't forget to also query Google Groups for this string."
"679","2004-11-16","inurl:postfixadmin intitle:""""postfix admin"""" ext:php","Postfix Admin login pages. Duh."
"680","2004-11-16","ext:cgi inurl:editcgi.cgi inurl:file=","This was inspired by the K-Otic report. Only two results at time of writing. The cgi script lets you view any file on the system, including /etc/.. (guess it ;)http://www.k-otik.com/exploits/08242004.Axis.sh.php"
"681","2004-11-16","inurl:axis-cgi","Just another search string to detect the infamous Axis netcams. This company actually changed the generic /cgi-bin/ directory name to /axis-cgi/, making it easier to d0rk them ;)"
"682","2004-11-16","filetype:ns1 ns1","Netstunbler files contain information about the wireless network. For a cleanup add stuff like: +""""Creator"""" +""""Format"""" +""""DateGMT""""."
"683","2004-11-16","""""Starting SiteZAP 6.0""""","siteZap webcams !"
"684","2005-03-03","intitle:""""phpPgAdmin - Login"""" Language","phpPgAdmin is a web-based administration tool for PostgreSQL. It is perfect for PostgreSQL DBAs, newbies and hosting services"
"685","2004-11-16","filetype:config web.config -CVS","Through Web.config an IIS adminstrator can specify settings like custom 404 error pages, authentication and authorization settings for the Web site. This file can hold a plaintext password in the worst case or just reveil the full path info on a 404 error."
"686","2004-11-18","filetype:myd myd -CVS","MySQL stores its data for each database in individual files with the extension MYD.An attacker can copy these files to his machine and using a tool like 'strings' possibly view the contents of the database."
"687","2004-11-18","""""Obtenez votre forum Aztek"""" -site:forum-aztek.com","Atztek Forum is a french forum system. Aztek Forum is reported prone to multiple input validation vulnerabilities. These issues may allow an attacker to carry out cross-site scripting and possibly other attacks.http://www.securityfocus.com/bid/11654"
"688","2004-11-18","intext:(""""UBB.threadsÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ 6.2""""|""""UBB.threadsÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ 6.3"""") intext:""""You * not logged *"""" -site:ubbcentral.com","UBB.Threads 6.2.*-6.3.* one char bruteforce vulnerability:http://www.k-otik.com/exploits/20041116.r57ubb.pl.php"
"689","2004-11-18","inurl:/SiteChassisManager/","Unknown SQL injection and XSS vulnerabilities in DMXReady Site Chassis Manager.http://www.securityfocus.com/bid/11434/discussion/"
"690","2004-11-18","""""Powered by Land Down Under 601""""","sQL injection vulnerability in Land Down Under 601 could give an attacker administrative access. An exploit exists on the internet, search google."
"691","2004-11-18","intitle:""""EvoCam"""" inurl:""""webcam.html""""","Evocams !"
"692","2004-11-18","inurl:directorypro.cgi","A security vulnerability in the product allows attackers to perform a directory traversal attack and access files that reside outside the normal HTTP root directory.http://target/cgi-bin/directorypro.cgi?want=showcat&show=../../../../etc/passwd%00http://www.securityfocus.com/bid/2793"
"693","2004-11-18","intitle:""""PhpMyExplorer"""" inurl:""""index.php"""" -cvs","PhpMyExplorer is a PHP application that allows you to easily update your site online without any FTP access. A security vulnerability in the product allows attackers to view and read files that reside outside the normal bound directory."
"694","2004-11-18","inurl:cal_make.pl","A security vulnerability in PerlCal allows remote attackers to access files that reside outside the normally bounding HTML root directory. http://www.securityfocus.com/bid/2663"
"695","2004-11-18","inurl:/webedit.* intext:WebEdit Professional -html","WebEdit is a content management system. This is the login portal search."
"696","2004-11-21","intitle:""""Apache::Status"""" (inurl:server-status | inurl:status.html | inurl:apache.html)","The Apache::Status returns information about the server software, operating system, number of child processes and current visitors. The official documentation can be found at hxxp://search.cpan.org/~gozer/mod_perl-1.29/lib/Apache/Status.pm"
"697","2004-11-18","""""Powered by PowerPortal v1.3""""","PowerPortal is reported vulnerable to remote SQL injection. This issue is due to a failure of the application to properly validate user-supplied input prior to including it in an SQL query. PowerPortal 1.3 is reported prone to this vulnerability, however, it is possible that other versions are affected as well. An example URI sufficient to exploit this vulnerability has been provided: http://www.example.com/pp13/index.php?index_page=and 1=1http://www.securityfocus.com/bid/11681"
"698","2004-11-23","""""Microsoft (R) Windows * (TM) Version * DrWtsn32 Copyright (C)"""" ext:log","This file spills a lot of juicy info... in some cases, passwords in the raw dump, but not in any I've found this time around. However, with a computer name, a user name, and various other nuggets of info, this one file seems to sketch the system pretty well."
"699","2004-11-20","inurl:report """"EVEREST Home Edition """"","Well what can be said about this one, I've added it to the DB under Juicy info, however it could have easilly gone under virtually any of the lists as it just give out Soooo much info. I can for instance find out the admin username (not just the adin every user) and also if it password protected and if the password ever expires plus is it a current user account, also do the same for any guest accounts, Ok nice and easy how about the O/S and all the Mapped Drive locations all there along with installed software and even currently running applications and processes. Site admins would have to be mad to leave this stuff open, but as we all know from the GHDB Site admins do weird and funny stuff. This one just gives out to much to list, so go have a look and see what you can find."
"700","2004-11-19","""""powered by minibb"""" -site:www.minibb.net -intext:1.7f","miniBB is reported vulnerable to remote SQL injection. This issue is due to a failure of the application to properly validate user-supplied input prior to including it in an SQL query. miniBB versions prior to 1.7f are reported prone to this issue.http://www.securityfocus.com/bid/11688"
"701","2004-11-23","""""powered by ducalendar"""" -site:duware.com","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Ducalendar it's: /ducalendar/_private/ducalendar.mdb"
"702","2004-11-23","""""Powered by Duclassified"""" -site:duware.com","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Duclassified it's: /duclassified/_private/duclassified.mdb"
"703","2004-11-23","""""Powered by Dudirectory"""" -site:duware.com","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For DuDirectory it's: /dudirectory/_private/dudirectory.mdb"
"704","2004-11-23","""""Powered by Duclassified"""" -site:duware.com """"DUware All Rights reserved""""","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Duclassified it's: /duclassified/_private/duclassified.mdb"
"705","2004-11-23","""""powered by duclassmate"""" -site:duware.com","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Duclassmate it's: /duclassmate/_private/duclassmate.mdb"
"706","2004-11-23","intitle:dupics inurl:(add.asp | default.asp | view.asp | voting.asp) -site:duware.com","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. For Dupics rename location to ../_private/dupics.mdb"
"707","2004-11-23","""""powered by dudownload"""" -site:duware.com","Most duware products use Microsoft Access databases in default locations without instructing the users to change them. The plain text admin passwords are just a click away for any attacker who knows how to type an URL. rename ../xxx to ../_private/dudownload.mdb"
"708","2004-11-23","intitle:""""ipcop - main""""","IPCop Firewall is a Linux firewall for home and SOHO users. IPCop can be managed from a simple web interface (which can be found and managed by Google Hackers ;)"
"709","2004-11-24","intitle:""""Smoothwall Express"""" inurl:cgi-bin """"up * days""""","smoothwall is a firewall operating system distribution based on Linux. (Not many results for this search at the moment)."
"710","2004-11-28","filetype:php HAXPLORER """"Server Files Browser""""","Haxplorer is a webbased filemanager which enables the user to browse files on the webserver. You can rename, delete, copy, download and upload files. As the script's name says it is mostly installed by hackers"
"711","2004-11-28","inurl:coranto.cgi intitle:Login (Authorized Users Only)","Coranto is one of the most powerful Content Management System (CMS) available on the market. It is a freeware product written in Perl and it can help the development and streamlining of your site(s). It is written to be a multiuser environment for posting news articles on a web site, it supports multiple browsers, multiple operating systems, produces standard compliant html, has a huge variety of excellent features and is fully extendible via addons. It is free for use on any site, personal or commercial!"
"712","2004-11-28","filetype:log intext:""""ConnectionManager2""""","ISDNPM 3.x for OS/2-Dialer log files.These files contain sensitive info like ip addresses, phone numbers of dial in servers, usernames and password hashes - Everything you need to dial in...."
"713","2004-11-28","intext:""""Videoconference Management System"""" ext:htm","Tandberg video conferencing appliancesThe webinterface enables you to drop calls and to browse the internal phonebook"
"714","2004-11-28","ext:txt """"Final encryption key""""","IPSec debug/log data which contains user data and password hashes.Can be used to crack passwords."
"715","2004-11-28","filetype:log """"See `ipsec --copyright""""","BARF log filesMan page:Barf outputs (on standard output) a collection of debugging information (contents of files, selections from logs, etc.) related to the IPSEC encryption/authentication system. It is primarily a convenience for remote debugging, a single command which packages up (and labels) all information that might be relevant to diagnosing a problem in IPSEC."
"716","2004-11-28","intitle:""""Welcome To Xitami"""" -site:xitami.com","Default Xitami installationAdditionally every default installation of Xitami webserver has a testscript which provides a lot of information about the server.It can be run by entering the following urlhttp://server/cgialias/testcgi.exe(cgialias = is usually /cgi-bin/)"
"717","2004-11-28","inurl:testcgi xitami","Testpage / webserver environmentThis is the test cgi for xitami webserver. It shows the webserver's complete environment. Contains very interesting information which can be used a first step into the server."
"718","2004-11-28","intitle:""""DocuShare"""" inurl:""""docushare/dsweb/"""" -faq","some companies use a Xerox Product called DocuShare. The problem with this is by default guest access is enabled and it appears a lot of companies either don't care or don't know."
"719","2004-11-28","intext:""""Powered By: TotalIndex"""" intitle:""""TotalIndex""""","TotalIndex v2.0 is an open source script that is designed to replace the simple, and boring default index page of a site which lists the files in an indexed folder. It's not PW protected so an attacker can browse the files and take what they want."
"720","2004-11-28","inurl:""""GRC.DAT"""" intext:""""password""""","symantec Norton Anti-Virus Corporate Edition data file containing encrypted passwords."
"721","2004-11-28","inurl:php.exe filetype:exe -example.com","It is possible to read any file remotely on the server with PHP.EXE (assuming a script alias for it is enabled), even across drives. (Note: The GHDB has another search for this file based on directorly listings, try them both)"
"722","2004-11-28","intitle:""""PHP Advanced Transfer"""" inurl:""""login.php""""","PHP Advacaned Transfer is GPL'd software that claims to be the """"The ultimate PHP download & upload manager"""". This is a search for the login pages."
"723","2004-11-28","intitle:""""PHP Advanced Transfer"""" (inurl:index.php | inurl:showrecent.php )","PHP Advacaned Transfer is GPL'd software that claims to be the """"The ultimate PHP download & upload manager"""". This is a search for the main and recently changed files pages."
"724","2004-11-28","""""Output produced by SysWatch *""""","sysWatch is a CGI to display current information about your UNIX system. It can display drive partitions, disk or drive usage, as well as resource hogs (running processes) and last but not lease it shows what current users are doing online (including sh scripts etc..)."
"725","2004-11-28","PHPKonsole PHPShell filetype:php -echo","PHPKonsole is just a little telnet like shell wich allows you to run commands on the webserver. When you run commands they will run as the webservers UserID. This should work perfectly for managing files, like moving, copying etc. If you're using a linux server, system commands such as ls, mv and cp will be available for you..."
"726","2004-11-28","""""Phorum Admin"""" """"Database Connection"""" inurl:forum inurl:admin","Phorum admin pagesThis either shows Information leakage (path info) or it shows Unprotected Admin pages."
"727","2004-11-28","""""Warning: mysql_query()"""" """"invalid query""""","MySQL query errors revealing database schema and usernames."
"728","2004-11-29","inurl:""""/cgi-bin/loadpage.cgi?user_id=""""","Description:EZshopper is a full-featured shopping cart program. loadpage.cgi of EZshopper allows Directory Traversal http://www.securityfocus.com/bid/2109"
"729","2004-11-30","inurl:""""ipp/pdisplay.htm""""","Providing a standout printing solution, Novell iPrint offers secure print services that extend across multiple networks and operating systemsÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Âbringing the power of the Net to your business environment. This search locates various online printers."
"730","2004-11-30","filetype:mdb inurl:""""news/news""""","Web Wiz Site News unprotected database holds config and admin information in a microsoft access database in news/news.mdb. This information is almost always unprotected."
"731","2004-11-30","intitle:""""View Img"""" inurl:viewimg.php","It is reported that the 'viewing.php' script does not properly validate user-supplied input in the 'path' variable. A remote user can submit a specially crafted URL to view a list of files within an arbitrary directory. See http://securitytracker.com/alerts/2004/Nov/1012312.html  for more information."
"732","2004-11-30","intitle:""""Resin Default Home Page""""","Resin provides a fast standalone web server. This search locates those servers based on the title of the default page."
"733","2004-11-30","intext:""""Storage Management Server for"""" intitle:""""Server Administration""""","These pages can reveal information about the operating system and patch level, as well as providing a login portal for hackers to attack. """"As part of the IBM TotalStorageÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â® Open Software Family, IBM Tivoli Storage (ADSM) Manager protects your organization's data from hardware failures and other errors by storing backup and archive copies of data on offline storage."""""
"734","2004-12-01","filetype:pl -intext:""""/usr/bin/perl"""" inurl:webcal (inurl:webcal | inurl:add | inurl:delete | inurl:config)","WebCal allows you to create and maintain an interactive events calendar or scheduling system on your Web site. The file names explain themselves, but don't abuse the faulty admins."
"735","2004-11-25","site:ups.com intitle:""""Ups Package tracking"""" intext:""""1Z ### ### ## #### ### #""""","Ever use the UPS Automated Tracking Service?? Wanna see where packages are going? Want to Man-in-the-middle their delivery? Well, then here it is.-Digital Spirit"
"736","2004-12-02","intitle:""""twiki"""" inurl:""""TWikiUsers""""","TWiki has many security problems, depeding on the version installed. TWiki, is a flexible, powerful, and easy to use enterprise collaboration platform. It is a structured Wiki, typically used to run a project development space, a document management system, a knowledge base, or any other groupware tool, on an intranet or on the internet. Web content can be created collaboratively by using just a browser. Developers can create new web applications based on a Plugin API."
"737","2004-12-01","+""""Powered by Invision Power Board v2.0.0..2""""","A remote SQL injection vulnerability affects Inivision Power Board. This issue is due to a failure of the application to properly validate user-supplied input prior to using it in an SQL query.http://www.securityfocus.com/bid/11719"
"738","2004-12-03","ext:gho gho","Norton Ghost allows administrators to create hard rive images for lots of purposes including backup, migration, etc. These files contain the hard drive images which can be restored to create an exact duplicate of a hard drive, which could contain just about anything!"
"739","2004-12-03","ext:pqi pqi -database","PQ DriveImage allows administrators to create hard rive images for lots of purposes including backup, migration, etc. These files contain the hard drive images which can be restored to create an exact duplicate of a hard drive, which could contain just about anything!"
"740","2004-12-03","ext:vmdk vmdk","VMWare allows PC emulation across a variety of platforms. These files are VMWare disk images which essentially contain a copy of an entire PC, which could contain almost anything."
"741","2004-12-03","ext:vmx vmx","VMWare allows PC emulation across a variety of platforms. Theseconfiguration files describe a virtual PC, and reveal information about that PC's hardware settings."
"742","2004-12-02","inurl:filezilla.xml -cvs","filezilla.xml contains Sites,Logins and crypted Passwords of ftp connections made with the open source programm filezilla."
"743","2004-12-01","+""""Powered by phpBB 2.0.6..10"""" -phpbb.com -phpbb.pl","phpbb is vulnerable to SQL Injection, allowing people to minipulate the query into pulling data (such as passwords). Arbituary EXEC allows an attacker (if they get on to a new line), to execute their own PHP, which can be fatal."
"744","2004-12-03","""""Copyright (c) Tektronix, Inc."""" """"printer status""""","Captain, the Phasers are online :)"
"745","2004-12-03","intext:""""MaiLinX Alert (Notify)"""" -site:networkprinters.com","Xerox DocuPrint printer models."
"746","2004-12-03","inurl:""""printer/main.html"""" intext:""""settings""""","Brother HL Printers."
"747","2004-12-03","inurl:""""sitescope.html"""" intitle:""""sitescope"""" intext:""""refresh"""" -demo","Mercury SiteScope designed to ensure the availability and performance of distributed IT infrastructures ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â e.g., servers, operating systems, network devices, network services, applications, and components. Some pages may be IP restricted."
"748","2004-12-04","axis storpoint """"file view"""" inurl:/volumes/","The Axis Storpoint device turns a SCSI or ATA box with lots of cdrom players (or writers) into a cd tower which can be browsed through any browser. The default admin password combo = root/pass. CD access can be password restricted like in Apache. Axis uses it's own server software. Many vulnerabilities can be found in the security databases like SF."
"749","2004-12-04","inurl:""""/axs/ax-admin.pl"""" -script","This system records visits to your site. This admin script allows you to display these records in meaningful graph and database formats."
